str_of_words,is_person,id
Kitab al-Jami li-mufradat al-adwiya wa-l-aghdhiya,0,60183
The Skating Rink,0,60186
Legion,0,60189
The Four Horsemen of the Apocalypse,0,60192
My Life in Orange,0,60195
Morphologische Studien uber die Orchideenbluthe,0,60198
Nachtrage zur Flora der Deutschen Schutzgebiete in der Sudsee,0,60201
Nouveaux Materiaux pour la Flore Atlantique,0,60204
Orchids of Southern Ryukyu Islands,0,60207
Posthumous papers bequeathed to the honorable the East India company,0,60210
Quousque Tandem...!,0,60213
No Great Mischief,0,60216
Seven Myths of the Spanish Conquest,0,60219
Synopsis Plantarum Glumacearum,0,60222
Tesoro de la lengua castellana o espanola,0,60225
Vegetable Materia Medica of the United States,0,60228
Why England Slept,0,60231
African Exodus. The Origins of Modern Humanity,0,60234
The Pond,0,60237
Cottage behind the village,0,60240
Czterej pancerni i pies,0,60243
Science Fiction and Futurology,0,60246
Getting Married,0,60249
Future Primitive and Other Essays,0,60252
Midnight,0,60255
Bifurcated Orchard,0,60258
The Documents in the Case,0,60261
Just Patty,0,60264
Titus Alone,0,60267
When Christ and His Saints Slept,0,60270
Robinson Crusoe Island,0,60273
An Outline History of Chinese Philosophy,0,60276
Killing Time,0,60279
The Iron Candlestick,0,60282
A Arma Escarlate,0,60285
Witch Week,0,60288
Arabela,0,60291
Budapeste,0,60294
Entre a Terra e o Ceu,0,60297
I Want it All!,0,60300
Son of Hamas,0,60303
Formacao economica do Brasil,0,60306
Gargantua,0,60309
La puta de Babilonia,0,60312
Wenming Xiaoshi,0,60315
Jewels,0,60318
Japanese Homes and Their Surroundings,0,60321
Pu Fa Zhan Ji,0,60324
Memorias Sentimentais de Joao Miramar,0,60327
Mrs. Beautiful,0,60330
"Niagara Falls, or Does It?",0,60333
The Story of the Brazilian Women,0,60336
O Guerreiro Decapitado,0,60339
O Rapto do Garoto de Ouro,0,60342
O Senhor Embaixador,0,60345
The Dreamseller,0,60348
Orchidaceae Brasilienses,0,60351
Panic,0,60354
Projecto Papa,0,60357
Shit My Dad Says,0,60360
Sao Jorge dos Ilheus,0,60363
The Emotion Machine,0,60366
The Hungry Tiger of Oz,0,60369
The Millionaires,0,60372
The Search for Bridey Murphy,0,60375
"Adjo, herr Muffin",0,60378
"You Have a Girlfriend, Alfie Atkins",0,60381
Alfons och soldatpappan,0,60384
April Witch,0,60387
"Bara knyt, Alfons!",0,60390
Barry Trotter and the Unnecessary Sequel,0,60393
Bert Babyface,0,60396
Bert och Boysen,0,60399
Bert och badbrudarna,0,60402
Bert och datadejten,0,60405
Bert och ryska invasionen,0,60408
Berts bekannelser,0,60411
Berts bryderier,0,60414
Berts vidare betraktelser,0,60417
Bravo,0,60420
Clockwork Prince,0,60423
Cyberprinsen,0,60426
The American Girl,0,60429
The Great Enigma,0,60432
The Treasured One,0,60435
White Gold Wielder,0,60438
A Time on Earth,0,60441
"Duktigt, Sune!",0,60444
After Having Spent a Night Among Horses,0,60447
En bok om goda grannar,0,60450
En komikers uppvaxt,0,60453
In a Dry Season,0,60456
Familjen Anderssons sjuka jul,0,60459
Fem unga,0,60462
Gentlemen,0,60465
"Good Night, Alfie Atkins",0,60468
"Gult ar fult, Sune",0,60471
Hembitradet,0,60474
Hornblower in the West Indies,0,60477
In a City Transformed,0,60480
Jag vill inte ga och lagga mig!,0,60483
The Christmas Oratorio,0,60486
Karl XII's officerare: biografiska anteckningar,0,60489
Korparna,0,60492
Koksalmanack,0,60495
The Legionnaires,0,60498
"Loranga, Masarin och Dartanjang",0,60501
Max,0,60504
"Mera monster, Alfons!",0,60507
Min syster ar en angel,0,60510
Manrape,0,60513
The History of Nordic Women's Literature,0,60516
Ormen,0,60519
Peter-Alexander den store,0,60522
Pippi in the South Seas,0,60525
Praxis Pietatis Melica,0,60528
Ride This Night,0,60531
The Ruby Knight,0,60534
Sagan om Sune,0,60537
Sekten,0,60540
Simon and the Oaks,0,60543
Skamtaren Sune,0,60546
Sommarforforaren,0,60549
Return to Ithaca,0,60552
Sune och Mamma Mysko,0,60555
Sune och klantpappan,0,60558
Sune alskar Sophie,0,60561
Sunes skolresa,0,60564
Sunes tusen tjusarknep,0,60567
Sverigedemokraterna: den nationella rorelsen,0,60570
Synden,0,60573
The Cactus Family,0,60576
The Cat in the Hat Comes Back,0,60579
Tjejtjusaren Sune,0,60582
Tuva-Lisa,0,60585
Twilight - Director's Notebook,0,60588
Who'll Save Alfie Atkins?,0,60591
Vagen till Klockrike,0,60594
Ypsilon,0,60597
Bless the Beasts and Children,0,60600
The Drifters,0,60603
Escape to Hell,0,60606
An Account of an Expedition from Pittsburgh to the Rocky Mountains,0,60609
Hitsugi no Chaika,0,60612
Influence,0,60615
Muhammad at Mecca (book),0,60618
A Shi'i-Sunni dialogue,0,60621
Isle of the Dead,0,60624
Rokujyoma no Shinryakusha!?,0,60627
A Short History of Chinese Philosophy,0,60630
The Coming Collapse of China,0,60633
"Flora of the Lesser Antilles, Leeward and Windward Islands",0,60636
Yomei,0,60639
If I Did It,0,60642
Memoir of a Tour to Northern Mexico: connected with Col. Doniphan's Expedition,0,60645
Book of Southern Tang (Lu You),0,60648
The Tokyo Zodiac Murders,0,60651
Kokuhaku,0,60654
Illustrious Words to Instruct the World,0,60657
Real Estate Hegemony,0,60660
Tentamen Florae Germanicae,0,60663
The Genera of South African Flowering Plants,0,60666
The Natural History of the Rare Lepidopterous Insects of Georgia,0,60669
Recorded Occasions of Song Poetry,0,60672
The Chronicles of Finding Qin,0,60675
Og bakom synger skogene,0,60678
The Bad Popes,0,60681
Sadratnamala,0,60684
Disclosure (novel),0,60687
Orchids of Borneo,0,60690
Ordinary World,0,60693
Psychology and Life,0,60696
Fuso Ryakki,0,60699
Web of the City,0,60702
Yanzi chunqiu,0,60705
Sekstant (novel),0,60708
Plantarum Minus Cognitarum Decuria,0,60711
Ivan Erazem Tatenbah (novel),0,60714
Meetings with Remarkable Men,0,60717
Prodrome de la Flore Corse,0,60720
The Long Result,0,60723
Z for Zachariah,0,60726
Debdas,0,60729
Report on the Scientific Results of the Voyage of H.M.S. Challenger,0,60732
Longfeng Baochai Yuan,0,60735
"Red Arrow, Black Shield",0,60738
Sangokushi,0,60741
Aa Nomugi-toge,0,60744
Lost,0,60747
Toaru Hikushi e no Koiuta,0,60750
Hitogata Nagashi,0,60753
IDO-LISING,0,60756
Ambient,0,60759
Energy,0,60762
Overlord,0,60765
Caroling,0,60768
Sakurada Reset,0,60771
Majma al-Zawa'id,0,60774
Dirty Mama!,0,60777
Kydd,0,60780
Doctor Dolittle Books (Japanese translation),0,60783
Noa Noa,0,60786
Hagetaka,0,60789
The Gods of Bal Sagoth,0,60792
Antologio Latina,0,60795
Eugenia,0,60798
Stories of the Romans,0,60801
Sekai Yugiho Taizen,0,60804
How I Became a Christian,0,60807
The Tower of London,0,60810
Rokka no Yusha,0,60813
Zenken Kojitsu,0,60816
Zenkoji-michi Meisho Zue,0,60819
Kyogu,0,60822
Taikosama Gunki no Uchi,0,60825
Angel's Agent,0,60828
Guy in Handcuffs...,0,60831
Utsunomiko,0,60834
Kawa no Hikari,0,60837
La botanica parallela,0,60840
The sexual man,0,60843
Akuto (Gaku Yakumaru),0,60846
The Infant with a Melancholic Face,0,60849
Shin Chushingura,0,60852
Unbeaten Tracks in Japan,0,60855
Saigo no Chushingura,0,60858
Honcho Tsugan,0,60861
Yagyu Bugeicho,0,60864
Kyokuhoku Rhapsody,0,60867
Bushido Sixteen,0,60870
Hyoten,0,60873
Naitara Akan de Tsutenkaku,0,60876
Hinoka,0,60879
Amagi Brilliant Park,0,60882
Hyakunen no Koi,0,60885
Sanada Taiheiki,0,60888
Kakusho,0,60891
Flying Tire,0,60894
Towards a Beautiful Nation,0,60897
Salvation of a Saint,0,60900
Hanazono no meikyu,0,60903
Things western,0,60906
Akahige Shinryotan,0,60909
Kanshiki Yonazawa no jikenbo,0,60912
High Citadel,0,60915
Nanana's Buried Treasure,0,60918
The Fixer: A Story from Sarajevo.,0,60921
Escape to Witch Mountain,0,60924
The Eagle and the Wolves,0,60927
"How Could You Do This To Me, Mum?",0,60930
Eldorado,0,60933
Wilt,0,60936
Chronicon Gothanum,0,60939
Kazania sejmowe,0,60942
Voyage en Abyssinie,0,60945
Fate is the Hunter,0,60948
Masaw,0,60951
Modern Chivalry,0,60954
Stripped: Depeche Mode,0,60957
Pat of Silver Bush,0,60960
The Beginning and Progress of the Muscovy War,0,60963
Prokurator Alicja Horn,0,60966
Altai,0,60969
Ella ja Af Yksi,0,60972
Flashback,0,60975
Germany's Aims in the First World War,0,60978
Journey Without Maps,0,60981
Edison,0,60984
The Big Six,0,60987
On Nature,0,60990
Baksho-Rahashya,0,60993
My War: Killing Time in Iraq,0,60996
A Nail Merchant at Nightfall,0,60999
Pollomuhku ja Posityyhtynen,0,61002
The River of Adventure,0,61005
Sotaromaani,0,61008
The Clockwise Man,0,61011
Whats It All About? Philosophy and the Meaning of Life,0,61014
Nightwood,0,61017
Historia de la Marina Catalana,0,61020
Felix or the Book of Wonders,0,61023
Memorias historicas,0,61026
Totes les besties de carrega,0,61029
Yume,0,61032
Cruise,0,61035
"Edvard Munch: Malerier, Skisser Og Studier",0,61038
Humlehjertene,0,61041
Monte Cassino: Ten Armies in Hell,0,61044
My Struggle. First book,0,61047
Ra,0,61050
Totem,0,61053
History of Hindi Blogging,0,61056
Hovno hori,0,61059
Hail to the Chief,0,61062
End of the Chapter,0,61065
Mistr Kampanus,0,61068
Nanobook,0,61071
Novy velky ilustrovany slovnik naucny,0,61074
The History of Danish Dreams,0,61077
Stigma,0,61080
Hajar Churashir Maa,0,61083
"It Gets Better: Coming Out, Overcoming Bullying, and Creating a Life Worth Living",0,61086
The Creator,0,61089
Travels to Discover the Source of the Nile,0,61092
Geographical encyclopedia of Ukraine,0,61095
Lviv through the ages,0,61098
Ghost ancient city,0,61101
Misto,0,61104
"Nous, princesses de Cleves",0,61107
Botanische Abhandlungen und Beobachtungen,0,61110
Cyperaceae et Gramineae Siculae,0,61113
I am (romance),0,61116
Flora Mexicana,0,61119
The Nanny Diaries,0,61122
Iqtisaduna,0,61125
Modern Arabic literature,0,61128
Naked Economics: Undressing the Dismal Science,0,61131
Targhib wa-al-tarhib,0,61134
Imperial Life in the Emerald City,0,61137
Rawdatayn fi akhbar al-dawlatayn,0,61140
Al-Aqidah al-Tahawiyyah,0,61143
Al-Mustasfa min 'ilm al-usul,0,61146
A Great Collection of Fabricated Traditions,0,61149
Reise in die Steppen des sudlichen Russlands,0,61152
The Interpreter of Desires,0,61155
Respected Sir,0,61158
Mysteries of Suez (Book),0,61161
Siyar A'lam al-Nubala,0,61164
Hot Water Music,0,61167
Qut al-qulub,0,61170
Lisan al-mizan,0,61173
Is Religion Dangerous?,0,61176
Antzararen bidea,0,61179
Bizia lo,0,61182
Gero,0,61185
Izar-malkoak,0,61188
Martutene,0,61191
La dama de Urtubi,0,61194
How the Red Sun Rises,0,61197
Didactic gospels,0,61200
The Quiet Girl,0,61203
The Elephant Keepers' Children,0,61206
Tales of the Night,0,61209
The Woman and the Ape,0,61212
Rester,0,61215
Al la mondo donace,0,61218
Antologio de portugalaj rakontoj,0,61221
Bulgara Antologio,0,61224
El tiom da jarcentoj,0,61227
Esperanto  la nova latino de la Eklezio,0,61230
Humoroj,0,61233
Kataluna antologio,0,61236
La Rondo Familia,0,61239
Lasu min paroli plu,0,61242
Migranta Plumo,0,61245
Nova Esperanta krestomatio,0,61248
Pasoj al plena posedo,0,61251
Pola Folkloro kaj Popolkanto,0,61254
Rumana antologio,0,61257
Systemantics,0,61260
Sveda Antologio,0,61263
Unufingraj melodioj,0,61266
Cehoslovaka antologio,0,61269
Eesti Spordi Biograafiline Leksikon,0,61272
Viimne linn,0,61275
Estirpe,0,61278
The Lonely Man of Faith,0,61281
Black out,0,61284
A Trumpet in the Wadi,0,61287
"History of the Jews in Egypt and Syria under the rule of the Mamluks,",0,61290
Uttarapurana,0,61293
The Sun's Seventh Horse,0,61296
How I Learned to Fly,0,61299
Language on Vacation: An Olio of Orthographical Oddities,0,61302
Messrs. Glembay,0,61305
The Art of the Metaobject Protocol,0,61308
Interlok,0,61311
Malaysian Bibliography On Ethnobotany,0,61314
Andvake,0,61317
Home Truths,0,61320
Helliconia Summer,0,61323
The Etched City,0,61326
The Secret of Dr. Honigberger,0,61329
Stalin: The Court of the Red Tsar,0,61332
Cavazza,0,61335
Potres,0,61338
"Seks, ljubezen in to",0,61341
Kapadokya'da Catra Patralar,0,61344
My Left Foot,0,61347
Printempo en la autuno,0,61350
A Key to Uncle Tom's Cabin,0,61353
Storms of My Grandchildren,0,61356
Davitiani,0,61359
Journey to Karabakh,0,61362
Dittionario giorgiano e italiano,0,61365
Britannia,0,61368
The Fifth Book,0,61371
Bakonja fra Brne,0,61374
Godspeed,0,61377
Adhalinaal Kaadhal Seiveer,0,61380
Mattakallappu Manmiyam,0,61383
Red Tea,0,61386
Maha Prasthanam,0,61389
Standard Encyclopaedia of Southern Africa,0,61392
Albania and Albanians,0,61395
Dictionary of the Armenian First Names,0,61398
Krishna Kanta's Will,0,61401
Jibananda Dasher Shrestha Kabita,0,61404
Pobune,0,61407
An Appetite for Wonder: The Making of a Scientist,0,61410
Arohanam,0,61413
Barsa (novel),0,61416
Smarakasilakal,0,61419
Cyn Oeri'r Gwaed,0,61422
Mr Nice,0,61425
Y Drych Cristionogawl,0,61428
Doar Boek,0,61431
The wonders of space,0,61434
Full Circle,0,61437
Outbreak Company,0,61440
A Confession,0,61443
Theology from the Womb of Asia,0,61446
Gods and Generals,0,61449
The Secret Life of Plants,0,61452
The Fan,0,61455
Warbreaker,0,61458
Memoirs of an Invisible Man (novel),0,61461
The Woman from Sarajevo,0,61464
Wimbledon: The Official History of the Championships,0,61467
Into The Woods (Warriors),0,61470
Malajoe Batawi,0,61473
Rabini nasi doby,0,61476
J'ai nom Jeanne la Pucelle,0,61479
Colette Baudoche,0,61482
(un)arranged marriage,0,61485
The Electric Kool-Aid Acid Test,0,61488
Necroscope IV: Deadspeak,0,61491
Sukkulenten-Lexikon. Asclepiadaceae (Seidenpflanzengewachse),0,61494
Winged Victory,0,61497
Phase IV,0,61500
Brewster's Millions,0,61503
Early Greek Myth: A Guide to Literary and Artistic Sources,0,61506
Air Cuan Dubh Drilseach,0,61509
Likasum,0,61512
Specters of the Dawn,0,61515
Sun of Suns,0,61518
Newton's Cannon,0,61521
Steampunk,0,61524
Digital Copyright,0,61527
Das groe Kakteen-Lexikon,0,61530
My Master,0,61533
Slovensky naucny slovnik,0,61536
Gradiva,0,61539
Algae Marinae Exsiccatae,0,61542
Berlinische Baumzucht,0,61545
Botanik fur Damen,0,61548
Bryologia Europaea,0,61551
Catalogue of Vermont Plants,0,61554
Contributio ad Floram Cryptogamam Asiae Boreali-Orientalis,0,61557
Datos para la Materia Medica Mexicana,0,61560
Descriptio Graminum in Gallia et Germania,0,61563
Die Agaven,0,61566
Die Lebermoose Europas,0,61569
Eriosyce (Cactaceae): The genus revised and amplified,0,61572
Flora Aegaea,0,61575
Flora Berolinensis Sive Enumeratio Plantarum Circa Berolinum Sponte Crescentium Secundum Familias Naturales Disposita,0,61578
Flora des Aachener Beckens,0,61581
Flora malabarica,0,61584
Flora of Tropical East Africa. Euphorbiaceae,0,61587
Florae Lusitanicae et Brasiliensis Specimen,0,61590
Florula Bogosensis,0,61593
Gazeta de literatura de Mexico,0,61596
Herbarium Europaeum,0,61599
Jahrbucher der Gewachskunde,0,61602
Kunene-Sambesi-Expedition,0,61605
Monographie des Orchidees des Iles de France et de Bourbon,0,61608
"Neue Kakteen, Jagden, Arten, Kultur",0,61611
"Orchideen: Pflanzen der Extreme, Gegensatze und Superlative",0,61614
Plantae Mexican Purpusianae,0,61617
Plantarum Americanarum fasciculus primus,0,61620
Rariorum africanarum plantarum,0,61623
Species Algarum,0,61626
Systemat Vegetabilium. Editio decima quarta,0,61629
Tentamen Florae Napalensis Illustratae,0,61632
The Standard Cyclopedia of Horticulture,0,61635
Travels Through North and South Carolina,0,61638
Voyage a Meroe,0,61641
Voyage Botanique le Long des Cotes Septentrionales de la Norvege,0,61644
Voyage dans le District des Diamans et sur le Littoral du Bresil,0,61647
"Voyage to the Islands Madera, Barbados, Nieves, S. Christophers and Jamaica",0,61650
Raga. Approche du continent invisible,0,61653
The Twilight of Atheism,0,61656
Quest for the White Witch,0,61659
The Samson Option: Israel's Nuclear Arsenal and American Foreign Policy,0,61662
Guide aux sepultures des personnages celebres inhumes dans les trois grands cimetieres de Paris,0,61665
Wonder Boys,0,61668
I Am a Pole (And So Can You!),0,61671
In Search of the Miraculous,0,61674
The Fifth Son,0,61677
Vita Gregorii Abbatis Traiectensis,0,61680
Tjerita Si Tjonat,0,61683
Matrix computations,0,61686
"How Opal Mehta Got Kissed, Got Wild, and Got a Life",0,61689
The Memory Stones,0,61692
The Birthgrave,0,61695
Kitty Blue. A fairy tale,0,61698
The Story of Mankind,0,61701
The Cuckoo's Calling,0,61704
The Mathematical Classic of Sun Zi,0,61707
Prem Na Hat Bikay,0,61710
Smriti Shesh,0,61713
Waiting for the Mahatma,0,61716
Newes from Scotland,0,61719
An Integrated System of Classification of Flowering Plants,0,61722
The Rebel League: The Short and Unruly Life of the World Hockey Association,0,61725
Contemporary Nepali Literature,0,61728
Lipstick Jungle,0,61731
Stigma,0,61734
The Persian Sphinx,0,61737
The Last of the Jedi: Underworld,0,61740
What Is Intelligence?,0,61743
The History of Polish Literature,0,61746
"Elections in the Americas: A data handbook, Volume II",0,61749
City of Heavenly Fire,0,61752
Miracles of the Namiya General Store,0,61755
The Forbidden Forest,0,61758
Hana's Suitcase,0,61761
De ventis,0,61764
Mamusse Wunneetupantamwe Um Biblum God,0,61767
Kashmir: The Case for Freedom,0,61770
Tjerita Oeij Se,0,61773
The Age of Miracles,0,61776
The Bone Season,0,61779
Monuments funeraires choisis dans les cimetieres de Paris et des principales villes de France,0,61782
Linguistic Aspects of Esperanto,0,61785
Never Go Back,0,61788
Winsor McCay: His Life and Art,0,61791
Hour of the Wolf (book),0,61794
Economic Harmonies,0,61797
Hong Gildong,0,61800
Straz na Psi skale,0,61803
Topologia Ogolna,0,61806
Seeing a Large Cat,0,61809
The Easy Way to Stop Smoking,0,61812
Patrol,0,61815
Girls Lean Back Everywhere,0,61818
My Booky Wook,0,61821
Nostalgia,0,61824
To Shatter the Sky,0,61827
Quantum Psychology,0,61830
Inspired Talks,0,61833
My Life Starring Mum,0,61836
Tintin's Travel Diaries,0,61839
"Hussein, An Entertainment",0,61842
The Holder's Dominion,0,61845
Transformers: Retribution,0,61848
In the Pond,0,61851
Lost in Translation (novel),0,61854
And the Mountains Echoed,0,61857
Agatha Raisin and the Murderous Marriage,0,61860
Agatha Raisin and the Wellspring of Death,0,61863
The Enchanted Island of Yew,0,61866
Merry Go Round in Oz,0,61869
Yankee in Oz,0,61872
The Solitudes,0,61875
Athyra,0,61878
Conan the Rogue,0,61881
Aenir,0,61884
Mister B. Gone,0,61887
The Empty City,0,61890
Throne of the Crescent Moon,0,61893
The Blue Peril,0,61896
The Big Jump,0,61899
One in Three Hundred,0,61902
Alpha Centauri or Die!,0,61905
Skylark DuQuesne,0,61908
Bridge of Ashes,0,61911
Imperial Stars,0,61914
The Unsleeping Eye,0,61917
A Dozen Tough Jobs,0,61920
The Isis Pedlar,0,61923
Nimrod Hunt,0,61926
Thor's Hammer (novel),0,61929
